region,prefecture,commune,canton,total_pop,FRI,max_fsi,min_rwi,urban_ratio,building_count,min_dist_basin,nb_ouvrages_documentes,ouvrages_pour_10000_hab,pression_actuelle,priority_score,segment,risque_eleve,canton_id
Plateaux,Est-Mono,Est-Mono 3,Kpéssi,10165.333509,0.07726181760370705,148.54681396484375,-0.725,0.0,0.0,2387.085272683049,0.0,0.0,10165.333509,35.8,Nouveaux ouvrages prioritaires,False,129
Plateaux,Est-Mono,Est-Mono 3,Nyamassila,16481.692365,0.10995096847868442,86.7798080444336,-0.809,0.0,11.0,0.0,0.0,0.0,16481.692365,38.3,Nouveaux ouvrages prioritaires,False,130
Plateaux,Haho,Haho 1,Notsé,73732.515104,0.23284450607982204,151.68605041503906,-0.906,0.025998130592382544,9.0,0.0,0.0,0.0,73732.515104,50.9,Nouveaux ouvrages prioritaires,True,131
Plateaux,Haho,Haho 1,Dalia,28191.079546,0.11826723531506896,88.67254638671875,-0.937,0.0,10.0,0.0,0.0,0.0,28191.079546,40.8,Nouveaux ouvrages prioritaires,True,132
Plateaux,Haho,Haho 1,Atchavé,20226.214218,0.10222796319755842,86.99099731445312,-0.788,0.0,5.0,0.0,0.0,0.0,20226.214218,38.4,Nouveaux ouvrages prioritaires,False,133
Plateaux,Haho,Haho 2,Asrama,48745.852066,0.11979247712558645,157.2406463623047,-0.787,0.0,3.0,0.0,0.0,0.0,48745.852066,42.6,Nouveaux ouvrages prioritaires,True,134
Plateaux,Haho,Haho 3,Kpédomé,50776.016466,0.16578503575452574,157.71360778808594,-0.927,0.002847329510610541,8.0,0.0,0.0,0.0,50776.016466,45.5,Nouveaux ouvrages prioritaires,True,135
Plateaux,Haho,Haho 4,Kpegnon (Haito),15232.345585000001,0.10063913258595102,86.7798080444336,-0.917,0.0,6.0,1175.7208209910116,0.0,0.0,15232.345585000001,38.4,Nouveaux ouvrages prioritaires,False,136
Plateaux,Haho,Haho 4,Wahala,45121.113775,0.16539548574364726,151.26197814941406,-1.078,0.0,37.0,0.0,1.0,0.22162573490241821,22560.5568875,42.0,Maintenance et renforcement urgents,True,137
Plateaux,Kloto,Kloto 1,Tové,11399.252305,0.0722415599150464,79.56925201416016,-0.594,0.00021698221133975947,0.0,0.0,0.0,0.0,11399.252305,35.0,Nouveaux ouvrages prioritaires,False,138
Plateaux,Kloto,Kloto 1,Agome-Kpalime,91933.23852,0.40891379968337294,78.69180297851562,0.596,0.45546686832193806,209.0,4193.477168379304,0.0,0.0,91933.23852,51.5,Nouveaux ouvrages prioritaires,True,139
Plateaux,Kloto,Kloto 1,Yokélé,7784.196287000001,0.08893409239931502,80.94175720214844,-0.725,0.005609830291613173,0.0,0.0,0.0,0.0,7784.196287000001,35.9,Surveillance,False,140
Plateaux,Kloto,Kloto 1,Tomé,5752.222206,0.06306041985488599,82.76820373535156,-0.634,0.0,0.0,0.0,0.0,0.0,5752.222206,34.1,Surveillance,False,141
Plateaux,Kloto,Kloto 1,Kpadapé,7637.625256,0.08525355390728438,78.15660858154297,-0.733,0.0,7.0,1297.9268898327239,0.0,0.0,7637.625256,35.8,Surveillance,False,142
Plateaux,Kloto,Kloto 1,Womé,5973.0141,0.06877815390239382,77.4021987915039,-1.264,0.0,1.0,1822.9363869805177,0.0,0.0,5973.0141,38.0,Surveillance,False,143
Plateaux,Kloto,Kloto 1,Gbalabé,3104.84124,0.05304216464416353,81.84275817871094,-0.258,0.0,0.0,0.0,0.0,0.0,3104.84124,31.3,Surveillance,False,144
Plateaux,Kloto,Kloto 1,Hanyigba,5002.51248,0.059160119778155607,76.918212890625,-0.388,0.0,0.0,1201.9426048622036,0.0,0.0,5002.51248,32.5,Surveillance,False,145
Plateaux,Kloto,Kloto 2,Lavié,3665.581395,0.07602376261882716,80.40229797363281,-0.592,0.0,5.0,388.0746806758424,0.0,0.0,3665.581395,34.1,Surveillance,False,146
Plateaux,Kloto,Kloto 2,Lavié-Apédomé,3056.5544400000003,0.07863893335792614,85.66124725341797,-0.63,0.0,6.0,0.0,0.0,0.0,3056.5544400000003,34.4,Surveillance,False,147
Plateaux,Kloto,Kloto 2,Kpimé,5920.15125,0.15443376006049347,145.8684539794922,-0.424,0.0,278.0,0.0,0.0,0.0,5920.15125,36.5,Surveillance,True,148
Plateaux,Kloto,Kloto 3,Agomé-Yoh,2786.14836,0.05267107211718522,80.73048400878906,0.039,0.0,0.0,4246.3118435415245,0.0,0.0,2786.14836,29.5,Surveillance,False,149
Plateaux,Kloto,Kloto 3,Agomé-Tomégbé,3496.05796,0.03473949562339454,14.953729629516602,-0.36,0.0,0.0,5185.919711396783,0.0,0.0,3496.05796,31.2,Surveillance,False,150
Plateaux,Kloto,Kloto 3,Kouma,10053.68632,0.05534924693511861,14.00812816619873,-0.735,0.0,7.0,1857.2754881998549,0.0,0.0,10053.68632,35.0,Surveillance,False,151
Plateaux,Kpélé,Kpélé 1,Kpélé-Govié,11038.306625000001,0.09175204053118426,147.7823028564453,-0.683,0.0,2.0,0.0,0.0,0.0,11038.306625000001,36.2,Nouveaux ouvrages prioritaires,False,152
Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,29004.495967000003,0.08278278149582753,84.57323455810547,-0.925,0.0,0.0,1908.114888998201,0.0,0.0,29004.495967000003,39.5,Nouveaux ouvrages prioritaires,False,153
Plateaux,Kpélé,Kpélé 1,Kpélé-Akata,5662.813675,0.06612293577006127,84.06465148925781,-0.843,0.0,0.0,0.0,0.0,0.0,5662.813675,35.4,Surveillance,False,154
Plateaux,Kpélé,Kpélé 1,Kpélé-Dawlotou,13154.682756,0.07519199473233705,90.25726318359375,-0.786,0.0,0.0,0.0,0.0,0.0,13154.682756,36.4,Nouveaux ouvrages prioritaires,False,155
Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,10294.197499000002,0.07595440408948807,144.45828247070312,-0.616,0.0,0.0,3105.7040453080936,0.0,0.0,10294.197499000002,35.1,Nouveaux ouvrages prioritaires,False,156
Plateaux,Kpélé,Kpélé 2,Kpélé-Dutoé,4487.601402,0.05988902645856569,79.2884292602539,-0.261,0.0,0.0,3475.402820736392,0.0,0.0,4487.601402,31.7,Surveillance,False,157
Plateaux,Kpélé,Kpélé 2,Kpélé-Kamé,9449.659212,0.06831826261759355,80.58971405029297,-0.495,0.0,0.0,0.0,0.0,0.0,9449.659212,34.0,Surveillance,False,158
Plateaux,Kpélé,Kpélé 2,Kpélé-Gbalédzé,3793.3026000000004,0.059288270620064414,78.73518371582031,-0.485,0.0,0.0,0.0,0.0,0.0,3793.3026000000004,32.9,Surveillance,False,159
Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,8063.4284640000005,0.09232180800523015,81.90419006347656,-0.618,0.0,8.0,1366.7611936335911,0.0,0.0,8063.4284640000005,35.5,Surveillance,False,160
Plateaux,Moyen-Mono,Moyen-Mono 1,Tohoun,18406.362560999998,0.08387689201578151,155.29583740234375,-0.797,0.0,0.0,3740.0338297069147,0.0,0.0,18406.362560999998,37.5,Nouveaux ouvrages prioritaires,False,161
Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,20067.795062,0.17796966080944704,155.29583740234375,-0.867,0.0,191.0,5721.646554957169,0.0,0.0,20067.795062,41.8,Nouveaux ouvrages prioritaires,True,162
Plateaux,Moyen-Mono,Moyen-Mono 1,Ahassomè,6345.096891,0.07321418325708715,157.71360778808594,-0.833,0.0,0.0,2988.79194824201,0.0,0.0,6345.096891,35.7,Surveillance,False,163
Plateaux,Moyen-Mono,Moyen-Mono 2,Katomé,8271.114554,0.06781979220354468,86.01528930664062,-0.796,0.0,0.0,3445.175695956192,0.0,0.0,8271.114554,35.6,Surveillance,False,164
Plateaux,Moyen-Mono,Moyen-Mono 2,Kpékplémé,20879.864094,0.15692578948236222,87.84256744384766,-0.889,0.0,120.0,0.0,0.0,0.0,20879.864094,41.2,Nouveaux ouvrages prioritaires,True,165
Plateaux,Moyen-Mono,Moyen-Mono 2,Saligbé,14594.665427,0.13149348545442852,150.16928100585938,-0.823,0.0,27.0,0.0,0.0,0.0,14594.665427,39.0,Nouveaux ouvrages prioritaires,True,166
Plateaux,Ogou,Ogou 1,Houdou,14667.223809000001,0.08202949017975282,153.67974853515625,-0.698,0.0,0.0,408.82746596262217,0.0,0.0,14667.223809000001,36.4,Nouveaux ouvrages prioritaires,False,167
Plateaux,Ogou,Ogou 1,Djama,26605.779159,0.26131286180877966,157.71360778808594,-0.867,0.04553580197599492,35.0,926.8582669171865,0.0,0.0,26605.779159,45.9,Nouveaux ouvrages prioritaires,True,168
Plateaux,Ogou,Ogou 1,Gnagna,13259.111084,0.27473117633471084,84.89617919921875,-0.581,0.12307195783878015,91.0,2763.7447276866274,0.0,0.0,13259.111084,43.1,Nouveaux ouvrages prioritaires,True,169
Plateaux,Ogou,Ogou 2,Katoré,11758.93238,0.07887926034933226,153.67974853515625,-0.721,0.0,0.0,4091.0006605601557,0.0,0.0,11758.93238,36.0,Nouveaux ouvrages prioritaires,False,170
Plateaux,Ogou,Ogou 2,Datcha,20923.8497,0.12098417461009442,87.20386505126953,-0.634,0.0,21.0,2136.2885013570008,0.0,0.0,20923.8497,38.3,Nouveaux ouvrages prioritaires,True,171
Plateaux,Ogou,Ogou 2,Akparé,15744.85796,0.08575018906137223,157.71360778808594,-1.083,0.0,0.0,0.0,0.0,0.0,15744.85796,38.8,Nouveaux ouvrages prioritaires,False,172
Plateaux,Ogou,Ogou 3,Gléi,59482.574408,0.16312420487887588,157.71360778808594,-0.738,0.008648134544742758,2.0,0.0,0.0,0.0,59482.574408,45.4,Nouveaux ouvrages prioritaires,True,173
Plateaux,Ogou,Ogou 4,Ountivou,42841.9212,0.1547083657313008,157.71360778808594,-1.026,0.0,28.0,4776.936657017881,0.0,0.0,42841.9212,44.6,Nouveaux ouvrages prioritaires,True,174
Plateaux,Wawa,Wawa 1,Kpété-Béna,10441.35954,0.061103141313842084,78.30459594726562,-0.691,0.0,0.0,18940.39391547202,0.0,0.0,10441.35954,35.0,Nouveaux ouvrages prioritaires,False,175
Plateaux,Wawa,Wawa 1,Tomégbé,8189.3016,0.0585828417415417,78.19351959228516,-0.778,0.0,0.0,22119.457701628122,0.0,0.0,8189.3016,35.1,Surveillance,False,176
Plateaux,Wawa,Wawa 1,Badou,20037.284469,0.06463434243931232,77.56816864013672,-0.585,0.0,0.0,22119.457701628122,0.0,0.0,20037.284469,35.7,Nouveaux ouvrages prioritaires,False,177
Plateaux,Wawa,Wawa 1,Késsibo,8563.780886999999,0.060702574865437224,76.99199676513672,-0.605,0.0,0.0,15508.228461878152,0.0,0.0,8563.780886999999,34.2,Surveillance,False,178
Plateaux,Wawa,Wawa 2,Gbadi-N'kougna,6187.278221,0.0882078698737663,78.36701965332031,-0.725,0.0,16.0,16017.080681660298,0.0,0.0,6187.278221,35.7,Surveillance,False,179
Plateaux,Wawa,Wawa 2,Ekéto,8167.827566999999,0.06563080804228517,78.36701965332031,-0.791,0.0,0.0,7122.074030161304,0.0,0.0,8167.827566999999,35.4,Surveillance,False,180
Plateaux,Wawa,Wawa 2,Gobé,1916.5240549999999,0.028208434281204668,13.392861366271973,-0.486,0.0,0.0,11279.731008929848,0.0,0.0,1916.5240549999999,31.5,Surveillance,False,181
Plateaux,Wawa,Wawa 3,Klabé-Efoukpa,15487.485298,0.07090210844747785,80.98175811767578,-0.719,0.0,0.0,9320.176136225755,0.0,0.0,15487.485298,36.2,Nouveaux ouvrages prioritaires,False,182
Plateaux,Wawa,Wawa 3,Ounabé,5400.944773,0.03684453908839603,14.05369758605957,-0.453,0.0,0.0,551.7593454650935,0.0,0.0,5400.944773,32.0,Surveillance,False,183
Plateaux,Wawa,Wawa 3,Okou,9166.142149,0.06621749291871075,78.51517486572266,-0.727,0.0,0.0,1795.035777510583,0.0,0.0,9166.142149,35.2,Surveillance,False,184
Plateaux,Wawa,Wawa 3,Doumé,5260.488875,0.03876467229126046,15.59783935546875,-0.817,0.0,0.0,12432.73261772448,0.0,0.0,5260.488875,34.2,Surveillance,False,185
Centrale,Blitta,Blitta 1,Pagala-Gare,15610.030044,0.1135147288064978,83.76850891113281,-0.87,0.0,20.0,6581.548940351431,0.0,0.0,15610.030044,38.7,Nouveaux ouvrages prioritaires,True,186
Centrale,Blitta,Blitta 1,Waragni,2978.43039,0.05840919640281945,80.62175750732422,-0.752,0.0,0.0,4086.771561119298,0.0,0.0,2978.43039,34.3,Surveillance,False,187
Centrale,Blitta,Blitta 1,Blitta-Village,77399.003289,0.1584684329099258,78.76758575439453,-0.805,0.0,43.0,0.0,0.0,0.0,77399.003289,47.8,Nouveaux ouvrages prioritaires,True,188
Centrale,Blitta,Blitta 1,Blitta,98865.623566,0.1290804491974279,81.56193542480469,-0.835,0.0,6.0,0.0,0.0,0.0,98865.623566,49.5,Nouveaux ouvrages prioritaires,True,189
Centrale,Blitta,Blitta 1,Yaloumbè,4472.736919,0.06290853358191624,80.72606658935547,-0.74,0.0,0.0,0.0,0.0,0.0,4472.736919,34.6,Surveillance,False,190
Centrale,Blitta,Blitta 1,Tchaloudè,6142.581077,0.06597784042565713,83.76850891113281,-0.688,0.0,0.0,251.19885453537125,0.0,0.0,6142.581077,34.6,Surveillance,False,191
Centrale,Blitta,Blitta 1,Doufouli,1751.418896,0.0570844945671546,82.37017822265625,-1.067,0.0,0.0,1785.4886514378643,0.0,0.0,1751.418896,35.9,Surveillance,False,192
Centrale,Blitta,Blitta 2,Tcharè-Baou,7946.990846,0.07410134337461052,82.1636734008789,-0.657,0.0,1.0,3872.605819646639,0.0,0.0,7946.990846,35.0,Surveillance,False,193
Centrale,Blitta,Blitta 2,Koffiti,5804.60404,0.06695247894081967,82.60317993164062,-0.999,0.0,0.0,0.0,0.0,0.0,5804.60404,36.4,Surveillance,False,194
Centrale,Blitta,Blitta 2,Langabou,10845.751708,0.07916304340372357,148.54681396484375,-0.812,0.0,0.0,0.0,0.0,0.0,10845.751708,36.4,Nouveaux ouvrages prioritaires,False,195
Centrale,Blitta,Blitta 2,Agbandi,5933.513762,0.07283061829575006,148.25067138671875,-1.05,0.0,0.0,2764.567361538867,0.0,0.0,5933.513762,36.9,Surveillance,False,196
Centrale,Blitta,Blitta 3,Tintchro,1570.676539,0.046382334713588796,79.89714050292969,-0.835,0.0,0.0,25306.61766681494,0.0,0.0,1570.676539,34.1,Surveillance,False,197
Centrale,Blitta,Blitta 3,Welly,7245.12017,0.06411055245716368,87.037841796875,-0.842,0.0,0.0,14765.65079547049,0.0,0.0,7245.12017,35.6,Surveillance,False,198
Centrale,Blitta,Blitta 3,Pagala-Village,2125.631945,0.0980103208061624,83.82452392578125,-0.784,0.0,55.0,8152.464789264875,0.0,0.0,2125.631945,35.9,Surveillance,False,199
Centrale,Blitta,Blitta 3,Tchifama,3008.9783939999998,0.07087468495829667,77.51309204101562,-0.638,0.0,6.0,15450.787638240061,0.0,0.0,3008.9783939999998,34.1,Surveillance,False,200
Centrale,Blitta,Blitta 3,Atchintsè,2949.175123,0.049947890601963155,79.65420532226562,-0.569,0.0,0.0,23609.474383228204,0.0,0.0,2949.175123,32.9,Surveillance,False,201
Centrale,Blitta,Blitta 3,Diguengué,837.524443,0.03164054603994405,75.97471618652344,-0.605,0.0,0.0,35590.74763582198,0.0,0.0,837.524443,32.1,Surveillance,False,202
Centrale,Blitta,Blitta 3,Yégué,1160.824152,0.02055455055033341,13.960480690002441,-0.503,0.0,0.0,33324.89378002372,0.0,0.0,1160.824152,31.2,Surveillance,False,203
Centrale,Blitta,Blitta 3,Dikpéléou,997.9014639999999,0.007431161390634229,12.254157066345215,-0.268,0.0,0.0,37738.32238970283,0.0,0.0,997.9014639999999,29.3,Surveillance,False,204
Centrale,Blitta,Blitta 3,Katchenkè,1407.753851,0.045814962592401094,78.24955749511719,-0.713,0.0,0.0,24458.255435990774,0.0,0.0,1407.753851,33.4,Surveillance,False,205
Centrale,Blitta,Blitta 3,M'Poti,3439.196117,0.05736196269129075,86.66368865966797,-0.638,0.0,0.0,11306.796471842717,0.0,0.0,3439.196117,33.7,Surveillance,False,206
Centrale,Mô,Mô 1,Kagnigbara,203.65336,0.04656372487592584,86.0761947631836,-0.587,0.0,0.0,2643.160294059601,0.0,0.0,203.65336,32.5,Surveillance,False,207
Centrale,Mô,Mô 1,Boulohou,1255.013831,0.05386633421207991,85.39888763427734,-0.503,0.0,0.0,0.0,0.0,0.0,1255.013831,32.5,Surveillance,False,208
Centrale,Mô,Mô 1,Djarkpanga,2639.868328,0.05840834788140213,84.98348999023438,-0.838,0.0,0.0,6144.357521808141,0.0,0.0,2639.868328,34.7,Surveillance,False,209
Centrale,Mô,Mô 2,Saïboudè,2357.287642,0.05785805239085235,86.00789642333984,-0.625,0.0,0.0,2364.0259307934557,0.0,0.0,2357.287642,33.5,Surveillance,False,210
Centrale,Mô,Mô 2,Tindjasse,2560.941002,0.06965545922765236,150.55836486816406,-0.811,0.0,1.0,7267.987879705518,0.0,0.0,2560.941002,35.0,Surveillance,False,211
Centrale,Sotouboua,Sotouboua 1,Tabindè,5424.6438259999995,0.07162944263928496,145.39089965820312,-0.8,0.0,0.0,0.0,0.0,0.0,5424.6438259999995,35.4,Surveillance,False,212
Centrale,Sotouboua,Sotouboua 1,Sotouboua,22142.211565999998,0.14316028197337458,82.73856353759766,-0.841,0.014563607892331434,3.0,0.0,0.0,0.0,22142.211565999998,40.5,Nouveaux ouvrages prioritaires,True,213
Centrale,Sotouboua,Sotouboua 1,Kaniamboua,1886.339247,0.11360974170018612,80.90870666503906,-0.885,0.0,132.0,2475.890675809308,0.0,0.0,1886.339247,37.1,Surveillance,True,214
Centrale,Sotouboua,Sotouboua 2,Séssaro,8780.183627999999,0.07075721974458465,84.22014617919922,-1.003,0.0,0.0,421.5423194638237,0.0,0.0,8780.183627999999,36.9,Surveillance,False,215
Centrale,Sotouboua,Sotouboua 2,Tittigbe,6432.900509,0.06620599959574323,83.57160949707031,-0.736,0.0,0.0,0.0,0.0,0.0,6432.900509,34.9,Surveillance,False,216
Centrale,Sotouboua,Sotouboua 2,Aouda,12398.803382,0.0943331062220863,83.57160949707031,-0.792,0.0,5.0,0.0,0.0,0.0,12398.803382,37.1,Nouveaux ouvrages prioritaires,False,217
Centrale,Sotouboua,Sotouboua 2,Adjengré,13716.053796,0.10410638670462617,145.39089965820312,-0.755,0.0,5.0,0.0,0.0,0.0,13716.053796,37.4,Nouveaux ouvrages prioritaires,False,218
Centrale,Sotouboua,Sotouboua 2,Fazao,17.222059,0.040887170841297185,83.57160949707031,0.0,0.0,0.0,4300.871250327857,0.0,0.0,17.222059,28.9,Surveillance,False,219
Centrale,Sotouboua,Sotouboua 3,Kazaboua,5480.986876,0.06495144791989767,83.57160949707031,-0.747,0.0,0.0,0.0,0.0,0.0,5480.986876,34.8,Surveillance,False,220
Centrale,Sotouboua,Sotouboua 3,Bodjondè,1802.332236,0.062298128950825,146.48165893554688,-0.84,0.0,0.0,0.0,0.0,0.0,1802.332236,34.8,Surveillance,False,221
Centrale,Sotouboua,Sotouboua 3,Tchébébé,11434.202398,0.08499440599357586,81.36503601074219,-0.968,0.0,2.0,0.0,0.0,0.0,11434.202398,37.6,Nouveaux ouvrages prioritaires,False,222
Centrale,Tchamba,Tchamba 1,Affem,12120.848194,0.07220036150479604,80.55724334716797,-0.797,0.0,0.0,0.0,0.0,0.0,12120.848194,36.2,Nouveaux ouvrages prioritaires,False,223
Centrale,Tchamba,Tchamba 1,Alibi I,8947.997002,0.09318396713219963,83.57160949707031,-0.743,0.0,7.0,1957.0706818149356,0.0,0.0,8947.997002,36.3,Surveillance,False,224
Centrale,Tchamba,Tchamba 1,Larini,19577.93677,0.242095591848631,83.46288299560547,-1.008,0.016358375502299963,158.0,1080.1005321175192,0.0,0.0,19577.93677,45.0,Nouveaux ouvrages prioritaires,True,225
Centrale,Tchamba,Tchamba 1,Kri-Kri,5475.045428,0.0647110052007914,81.57875061035156,-0.905,0.0,0.0,3548.565285208907,0.0,0.0,5475.045428,35.7,Surveillance,False,226
Centrale,Tchamba,Tchamba 1,Tchamba,51412.713723,0.2408882202204571,82.62983703613281,-0.935,0.019241521264434402,50.0,0.0,1.0,0.19450441876843388,25706.3568615,44.8,Maintenance et renforcement urgents,True,227
Centrale,Tchamba,Tchamba 2,Bago,27878.590835000003,0.08267221960789443,83.57160949707031,-0.904,0.0,0.0,576.4110051148173,0.0,0.0,27878.590835000003,39.2,Nouveaux ouvrages prioritaires,False,228
Centrale,Tchamba,Tchamba 2,Koussountou,24763.546913000002,0.08074694899684193,83.57160949707031,-0.796,0.0,0.0,166.6516631073301,0.0,0.0,24763.546913000002,38.1,Nouveaux ouvrages prioritaires,False,229
Centrale,Tchamba,Tchamba 3,Balanka,9922.117982,0.08776862347742136,81.30241394042969,-0.704,0.0,7.0,14761.280094578085,0.0,0.0,9922.117982,36.0,Surveillance,False,230
Centrale,Tchamba,Tchamba 3,Goubi,14792.722882,0.15608841649127356,82.4789047241211,-0.964,0.0,198.0,7626.904531378102,0.0,0.0,14792.722882,40.8,Nouveaux ouvrages prioritaires,True,231
Centrale,Tchamba,Tchamba 3,Kaboli,33900.633549,0.09316663475903039,83.57160949707031,-0.879,0.0,2.0,13252.117215333787,0.0,0.0,33900.633549,40.2,Nouveaux ouvrages prioritaires,False,232
Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,9271.720873,0.09151013025716914,83.46288299560547,-0.702,0.0,6.0,0.0,0.0,0.0,9271.720873,36.1,Surveillance,False,233
Centrale,Tchaoudjo,Tchaoudjo 1,Kadambara,16801.177174,0.10810654851910383,83.57160949707031,-0.873,0.0028089126214598257,2.0,964.9483542371574,0.0,0.0,16801.177174,38.7,Nouveaux ouvrages prioritaires,False,234
Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,13737.243618,0.15287458245586755,147.2892608642578,-0.778,0.0,85.0,0.0,0.0,0.0,13737.243618,39.5,Nouveaux ouvrages prioritaires,True,235
Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),85029.152294,0.37593565508887217,81.80297088623047,-0.794,0.19362323149044225,76.0,0.0,0.0,0.0,85029.152294,57.2,Nouveaux ouvrages prioritaires,True,236
Centrale,Tchaoudjo,Tchaoudjo 1,Kpangalam,41461.932723,0.2130495112023384,82.80709075927734,-0.719,0.05460157254048587,10.0,497.8296678327778,0.0,0.0,41461.932723,45.0,Nouveaux ouvrages prioritaires,True,237
Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,22808.645453,0.08005245138870161,84.11141967773438,-0.826,0.0,0.0,0.0,0.0,0.0,22808.645453,38.0,Nouveaux ouvrages prioritaires,False,238
Centrale,Tchaoudjo,Tchaoudjo 3,Kéméni,2322.3205679999996,0.05807378370574844,81.35133361816406,-0.752,0.0,0.0,53.574133804317654,0.0,0.0,2322.3205679999996,34.2,Surveillance,False,239
Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,5580.463766,0.07138775706445039,148.14195251464844,-0.913,0.0,0.0,0.0,0.0,0.0,5580.463766,36.0,Surveillance,False,240
Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,4013.203054,0.06786330819422812,81.43049621582031,-0.674,0.0,1.0,0.0,0.0,0.0,4013.203054,34.3,Surveillance,False,241
Centrale,Tchaoudjo,Tchaoudjo 3,Amaïde,3632.559673,0.0751198156929064,83.65978240966797,-0.828,0.0,3.0,1533.4220188926713,0.0,0.0,3632.559673,35.5,Surveillance,False,242
Centrale,Tchaoudjo,Tchaoudjo 4,Wassarabo,2406.042112,0.056260744523031765,78.91783142089844,-0.933,0.0,0.0,8718.484571354094,0.0,0.0,2406.042112,35.2,Surveillance,False,243
Centrale,Tchaoudjo,Tchaoudjo 4,Kpassaouade,3560.7969350000003,0.061040408253214044,81.1848373413086,-0.811,0.0,0.0,1814.6221317536736,0.0,0.0,3560.7969350000003,34.8,Surveillance,False,244
Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,12362.118122,0.07242294282226434,81.57875061035156,-0.745,0.0,0.0,0.0,0.0,0.0,12362.118122,36.0,Nouveaux ouvrages prioritaires,False,245
Kara,Assoli,Assoli 1,Dako (Daoude),11084.88259,0.0696083087516142,81.7562026977539,-0.608,0.0,0.0,4230.198714041118,0.0,0.0,11084.88259,34.9,Nouveaux ouvrages prioritaires,False,246
Kara,Assoli,Assoli 1,Bouladè,13207.208385999998,0.07290211195933494,80.78813171386719,-0.813,0.0,0.0,2160.0996809226094,0.0,0.0,13207.208385999998,36.5,Nouveaux ouvrages prioritaires,False,247
Kara,Assoli,Assoli 1,Bafilo,42954.934418,0.17155542907244675,82.86322021484375,-0.663,0.04573033373801801,2.0,2573.8121833835135,0.0,0.0,42954.934418,43.2,Nouveaux ouvrages prioritaires,True,248
Kara,Assoli,Assoli 2,Alédjo,15079.118251999998,0.12232918375382174,144.43252563476562,-0.65,0.0,17.0,0.0,0.0,0.0,15079.118251999998,37.7,Nouveaux ouvrages prioritaires,True,249
Kara,Assoli,Assoli 2,Koumondè,7096.055648,0.0353563187462862,13.36081600189209,-0.027,0.0,0.0,1382.4459681819062,0.0,0.0,7096.055648,29.8,Surveillance,False,250
Kara,Assoli,Assoli 3,Soudou,32505.294295999996,0.10807282422328564,83.19140625,-0.845,0.0,5.0,0.0,0.0,0.0,32505.294295999996,40.5,Nouveaux ouvrages prioritaires,False,251
Kara,Bassar,Bassar 1,Baghan,2175.808166,0.09631159779304745,146.8404998779297,-0.453,0.0,21.0,0.0,0.0,0.0,2175.808166,34.0,Surveillance,False,252
Kara,Bassar,Bassar 1,Bassar,45754.087907,0.2867472626170452,145.08290100097656,-0.816,0.004162470463711024,412.0,0.0,0.0,0.0,45754.087907,49.0,Nouveaux ouvrages prioritaires,True,253
Kara,Bassar,Bassar 1,Kalanga,6009.831366,0.12179955170999728,84.71318817138672,-0.714,0.0,73.0,0.0,0.0,0.0,6009.831366,36.9,Surveillance,True,254
Kara,Bassar,Bassar 2,Dimori,11032.401758,0.15015709822618184,86.3723373413086,-0.785,0.0,173.0,0.0,0.0,0.0,11032.401758,39.1,Nouveaux ouvrages prioritaires,True,255
Kara,Bassar,Bassar 2,Bitchabe,6206.325055,0.13402610770172604,84.6386947631836,-0.751,0.0,141.0,812.7790794976771,0.0,0.0,6206.325055,37.6,Surveillance,True,256
Kara,Bassar,Bassar 2,Bangeli,14879.06771,0.09621517607834276,84.71318817138672,-0.696,0.0,6.0,5211.717666140344,0.0,0.0,14879.06771,36.9,Nouveaux ouvrages prioritaires,False,257
Kara,Bassar,Bassar 3,Manga,5788.695273,0.11731810413676605,83.91573333740234,-0.606,0.0,67.0,2366.892663616018,0.0,0.0,5788.695273,36.1,Surveillance,True,258
Kara,Bassar,Bassar 3,Kabou,29360.079560000002,0.18634973299750263,149.39305114746094,-0.892,0.0,151.0,0.0,0.0,0.0,29360.079560000002,43.4,Nouveaux ouvrages prioritaires,True,259
Kara,Bassar,Bassar 4,Sanda-Afohou,4528.939905,0.08344860683857422,87.00579833984375,-0.688,0.0,6.0,0.0,0.0,0.0,4528.939905,35.1,Surveillance,False,260
Kara,Bassar,Bassar 4,Sanda-Kagbanda,7078.5653330000005,0.09883169674640761,145.99266052246094,-0.725,0.0,7.0,0.0,0.0,0.0,7078.5653330000005,36.2,Surveillance,False,261
Kara,Binah,Binah 1,Solla,9581.901087,0.0668354912727135,83.19140625,-0.654,0.0,0.0,10287.951017686171,0.0,0.0,9581.901087,34.9,Surveillance,False,262
Kara,Binah,Binah 1,Pessaré,5023.636809,0.06399174411878189,83.76165008544922,-0.719,0.0,0.0,870.0398991365008,0.0,0.0,5023.636809,34.6,Surveillance,False,263
